"","GEOID","NAME","variable","estimate","moe"
"6373","17031839200","Census Tract 8392, Cook County, Illinois","B17007_002",540,227
"6374","17031839200","Census Tract 8392, Cook County, Illinois","B19013_001",33295,9818
"6375","17031839200","Census Tract 8392, Cook County, Illinois","B23006_023",772,276
"6376","17031839500","Census Tract 8395, Cook County, Illinois","B01001_001",1510,194
"6377","17031839500","Census Tract 8395, Cook County, Illinois","B02001_002",284,135
"6378","17031839500","Census Tract 8395, Cook County, Illinois","B17007_002",406,173
"6379","17031839500","Census Tract 8395, Cook County, Illinois","B19013_001",19375,7362
"6380","17031839500","Census Tract 8395, Cook County, Illinois","B23006_023",495,164
"6381","17031839600","Census Tract 8396, Cook County, Illinois","B01001_001",1367,192
"6382","17031839600","Census Tract 8396, Cook County, Illinois","B02001_002",100,51
"6383","17031839600","Census Tract 8396, Cook County, Illinois","B17007_002",141,52
"6384","17031839600","Census Tract 8396, Cook County, Illinois","B19013_001",33598,9014
"6385","17031839600","Census Tract 8396, Cook County, Illinois","B23006_023",432,127
"6386","17031839700","Census Tract 8397, Cook County, Illinois","B01001_001",4510,506
"6387","17031839700","Census Tract 8397, Cook County, Illinois","B02001_002",2814,393
"6388","17031839700","Census Tract 8397, Cook County, Illinois","B17007_002",410,147
"6389","17031839700","Census Tract 8397, Cook County, Illinois","B19013_001",50982,8880
"6390","17031839700","Census Tract 8397, Cook County, Illinois","B23006_023",1363,222
"6391","17031839800","Census Tract 8398, Cook County, Illinois","B01001_001",2831,285
"6392","17031839800","Census Tract 8398, Cook County, Illinois","B02001_002",1664,262
"6393","17031839800","Census Tract 8398, Cook County, Illinois","B17007_002",332,203
"6394","17031839800","Census Tract 8398, Cook County, Illinois","B19013_001",50595,14285
"6395","17031839800","Census Tract 8398, Cook County, Illinois","B23006_023",767,161
"6396","17031839900","Census Tract 8399, Cook County, Illinois","B01001_001",4419,392
"6397","17031839900","Census Tract 8399, Cook County, Illinois","B02001_002",2808,390
"6398","17031839900","Census Tract 8399, Cook County, Illinois","B17007_002",345,146
"6399","17031839900","Census Tract 8399, Cook County, Illinois","B19013_001",62536,11637
"6400","17031839900","Census Tract 8399, Cook County, Illinois","B23006_023",1262,232
"6401","17031840000","Census Tract 8400, Cook County, Illinois","B01001_001",2881,301
"6402","17031840000","Census Tract 8400, Cook County, Illinois","B02001_002",1300,231
"6403","17031840000","Census Tract 8400, Cook County, Illinois","B17007_002",197,200
"6404","17031840000","Census Tract 8400, Cook County, Illinois","B19013_001",80000,14566
"6405","17031840000","Census Tract 8400, Cook County, Illinois","B23006_023",747,129
"6406","17031840100","Census Tract 8401, Cook County, Illinois","B01001_001",3176,337
"6407","17031840100","Census Tract 8401, Cook County, Illinois","B02001_002",1035,216
"6408","17031840100","Census Tract 8401, Cook County, Illinois","B17007_002",137,88
"6409","17031840100","Census Tract 8401, Cook County, Illinois","B19013_001",46509,7695
"6410","17031840100","Census Tract 8401, Cook County, Illinois","B23006_023",623,170
"6411","17031840200","Census Tract 8402, Cook County, Illinois","B01001_001",2488,270
"6412","17031840200","Census Tract 8402, Cook County, Illinois","B02001_002",728,169
"6413","17031840200","Census Tract 8402, Cook County, Illinois","B17007_002",169,77
"6414","17031840200","Census Tract 8402, Cook County, Illinois","B19013_001",57308,10506
"6415","17031840200","Census Tract 8402, Cook County, Illinois","B23006_023",522,111
"6416","17031840300","Census Tract 8403, Cook County, Illinois","B01001_001",3872,370
"6417","17031840300","Census Tract 8403, Cook County, Illinois","B02001_002",1699,368
"6418","17031840300","Census Tract 8403, Cook County, Illinois","B17007_002",105,74
"6419","17031840300","Census Tract 8403, Cook County, Illinois","B19013_001",48622,5467
"6420","17031840300","Census Tract 8403, Cook County, Illinois","B23006_023",419,151
"6421","17031840400","Census Tract 8404, Cook County, Illinois","B01001_001",3135,407
"6422","17031840400","Census Tract 8404, Cook County, Illinois","B02001_002",1486,382
"6423","17031840400","Census Tract 8404, Cook County, Illinois","B17007_002",264,132
"6424","17031840400","Census Tract 8404, Cook County, Illinois","B19013_001",44861,9337
"6425","17031840400","Census Tract 8404, Cook County, Illinois","B23006_023",672,177
"6426","17031840700","Census Tract 8407, Cook County, Illinois","B01001_001",3697,649
"6427","17031840700","Census Tract 8407, Cook County, Illinois","B02001_002",1708,508
"6428","17031840700","Census Tract 8407, Cook County, Illinois","B17007_002",169,85
"6429","17031840700","Census Tract 8407, Cook County, Illinois","B19013_001",37966,7457
"6430","17031840700","Census Tract 8407, Cook County, Illinois","B23006_023",315,103
"6431","17031840800","Census Tract 8408, Cook County, Illinois","B01001_001",3011,390
"6432","17031840800","Census Tract 8408, Cook County, Illinois","B02001_002",1625,439
"6433","17031840800","Census Tract 8408, Cook County, Illinois","B17007_002",140,70
"6434","17031840800","Census Tract 8408, Cook County, Illinois","B19013_001",31752,1783
"6435","17031840800","Census Tract 8408, Cook County, Illinois","B23006_023",72,47
"6436","17031841000","Census Tract 8410, Cook County, Illinois","B01001_001",979,81
"6437","17031841000","Census Tract 8410, Cook County, Illinois","B02001_002",315,80
"6438","17031841000","Census Tract 8410, Cook County, Illinois","B17007_002",55,28
"6439","17031841000","Census Tract 8410, Cook County, Illinois","B19013_001",97188,15992
"6440","17031841000","Census Tract 8410, Cook County, Illinois","B23006_023",506,86
"6441","17031841100","Census Tract 8411, Cook County, Illinois","B01001_001",7072,663
"6442","17031841100","Census Tract 8411, Cook County, Illinois","B02001_002",406,203
"6443","17031841100","Census Tract 8411, Cook County, Illinois","B17007_002",470,165
"6444","17031841100","Census Tract 8411, Cook County, Illinois","B19013_001",30676,8299
"6445","17031841100","Census Tract 8411, Cook County, Illinois","B23006_023",1290,358
"6446","17031841200","Census Tract 8412, Cook County, Illinois","B01001_001",4839,559
"6447","17031841200","Census Tract 8412, Cook County, Illinois","B02001_002",2587,509
"6448","17031841200","Census Tract 8412, Cook County, Illinois","B17007_002",296,125
"6449","17031841200","Census Tract 8412, Cook County, Illinois","B19013_001",44336,7453
"6450","17031841200","Census Tract 8412, Cook County, Illinois","B23006_023",1027,215
"6451","17031841300","Census Tract 8413, Cook County, Illinois","B01001_001",3960,470
"6452","17031841300","Census Tract 8413, Cook County, Illinois","B02001_002",1577,387
"6453","17031841300","Census Tract 8413, Cook County, Illinois","B17007_002",299,111
"6454","17031841300","Census Tract 8413, Cook County, Illinois","B19013_001",50039,10571
"6455","17031841300","Census Tract 8413, Cook County, Illinois","B23006_023",697,203
"6456","17031841400","Census Tract 8414, Cook County, Illinois","B01001_001",1135,201
"6457","17031841400","Census Tract 8414, Cook County, Illinois","B02001_002",76,53
"6458","17031841400","Census Tract 8414, Cook County, Illinois","B17007_002",142,80
"6459","17031841400","Census Tract 8414, Cook County, Illinois","B19013_001",26439,11914
"6460","17031841400","Census Tract 8414, Cook County, Illinois","B23006_023",70,42
"6461","17031841500","Census Tract 8415, Cook County, Illinois","B01001_001",2847,339
"6462","17031841500","Census Tract 8415, Cook County, Illinois","B02001_002",109,82
"6463","17031841500","Census Tract 8415, Cook County, Illinois","B17007_002",284,96
"6464","17031841500","Census Tract 8415, Cook County, Illinois","B19013_001",28807,5065
"6465","17031841500","Census Tract 8415, Cook County, Illinois","B23006_023",198,69
"6466","17031841600","Census Tract 8416, Cook County, Illinois","B01001_001",655,156
"6467","17031841600","Census Tract 8416, Cook County, Illinois","B02001_002",4,7
"6468","17031841600","Census Tract 8416, Cook County, Illinois","B17007_002",52,30
"6469","17031841600","Census Tract 8416, Cook County, Illinois","B19013_001",21974,4070
"6470","17031841600","Census Tract 8416, Cook County, Illinois","B23006_023",62,38
"6471","17031841700","Census Tract 8417, Cook County, Illinois","B01001_001",1825,433
"6472","17031841700","Census Tract 8417, Cook County, Illinois","B02001_002",214,91
"6473","17031841700","Census Tract 8417, Cook County, Illinois","B17007_002",267,75
"6474","17031841700","Census Tract 8417, Cook County, Illinois","B19013_001",22444,9150
"6475","17031841700","Census Tract 8417, Cook County, Illinois","B23006_023",95,54
"6476","17031841800","Census Tract 8418, Cook County, Illinois","B01001_001",2435,306
"6477","17031841800","Census Tract 8418, Cook County, Illinois","B02001_002",18,18
"6478","17031841800","Census Tract 8418, Cook County, Illinois","B17007_002",138,59
"6479","17031841800","Census Tract 8418, Cook County, Illinois","B19013_001",37328,8313
"6480","17031841800","Census Tract 8418, Cook County, Illinois","B23006_023",179,57
"6481","17031841900","Census Tract 8419, Cook County, Illinois","B01001_001",6540,557
"6482","17031841900","Census Tract 8419, Cook County, Illinois","B02001_002",3716,509
"6483","17031841900","Census Tract 8419, Cook County, Illinois","B17007_002",663,392
"6484","17031841900","Census Tract 8419, Cook County, Illinois","B19013_001",116377,9907
"6485","17031841900","Census Tract 8419, Cook County, Illinois","B23006_023",2156,225
"6486","17031842000","Census Tract 8420, Cook County, Illinois","B01001_001",3134,298
"6487","17031842000","Census Tract 8420, Cook County, Illinois","B02001_002",1388,176
"6488","17031842000","Census Tract 8420, Cook County, Illinois","B17007_002",166,79
"6489","17031842000","Census Tract 8420, Cook County, Illinois","B19013_001",91548,13382
"6490","17031842000","Census Tract 8420, Cook County, Illinois","B23006_023",498,121
"6491","17031842100","Census Tract 8421, Cook County, Illinois","B01001_001",7489,1167
"6492","17031842100","Census Tract 8421, Cook County, Illinois","B02001_002",1411,535
"6493","17031842100","Census Tract 8421, Cook County, Illinois","B17007_002",99,83
"6494","17031842100","Census Tract 8421, Cook County, Illinois","B19013_001",35309,6105
"6495","17031842100","Census Tract 8421, Cook County, Illinois","B23006_023",517,179
"6496","17031842200","Census Tract 8422, Cook County, Illinois","B01001_001",3154,350
"6497","17031842200","Census Tract 8422, Cook County, Illinois","B02001_002",2337,334
"6498","17031842200","Census Tract 8422, Cook County, Illinois","B17007_002",195,83
"6499","17031842200","Census Tract 8422, Cook County, Illinois","B19013_001",99440,18041
"6500","17031842200","Census Tract 8422, Cook County, Illinois","B23006_023",1765,248
"6501","17031842300","Census Tract 8423, Cook County, Illinois","B01001_001",3358,405
"6502","17031842300","Census Tract 8423, Cook County, Illinois","B02001_002",2577,412
"6503","17031842300","Census Tract 8423, Cook County, Illinois","B17007_002",165,107
"6504","17031842300","Census Tract 8423, Cook County, Illinois","B19013_001",132794,27502
"6505","17031842300","Census Tract 8423, Cook County, Illinois","B23006_023",2062,244
"6506","17031842400","Census Tract 8424, Cook County, Illinois","B01001_001",3115,474
"6507","17031842400","Census Tract 8424, Cook County, Illinois","B02001_002",28,35
"6508","17031842400","Census Tract 8424, Cook County, Illinois","B17007_002",157,99
"6509","17031842400","Census Tract 8424, Cook County, Illinois","B19013_001",39097,6818
"6510","17031842400","Census Tract 8424, Cook County, Illinois","B23006_023",508,147
"6511","17031842500","Census Tract 8425, Cook County, Illinois","B01001_001",1973,225
"6512","17031842500","Census Tract 8425, Cook County, Illinois","B02001_002",3,5
"6513","17031842500","Census Tract 8425, Cook County, Illinois","B17007_002",145,60
"6514","17031842500","Census Tract 8425, Cook County, Illinois","B19013_001",9787,4469
"6515","17031842500","Census Tract 8425, Cook County, Illinois","B23006_023",79,49
"6516","17031842600","Census Tract 8426, Cook County, Illinois","B01001_001",4125,403
"6517","17031842600","Census Tract 8426, Cook County, Illinois","B02001_002",2622,394
"6518","17031842600","Census Tract 8426, Cook County, Illinois","B17007_002",212,85
"6519","17031842600","Census Tract 8426, Cook County, Illinois","B19013_001",62813,7484
"6520","17031842600","Census Tract 8426, Cook County, Illinois","B23006_023",516,124
"6521","17031842800","Census Tract 8428, Cook County, Illinois","B01001_001",7035,1037
"6522","17031842800","Census Tract 8428, Cook County, Illinois","B02001_002",3305,1015
"6523","17031842800","Census Tract 8428, Cook County, Illinois","B17007_002",210,139
"6524","17031842800","Census Tract 8428, Cook County, Illinois","B19013_001",34327,4582
"6525","17031842800","Census Tract 8428, Cook County, Illinois","B23006_023",291,146
"6526","17031842900","Census Tract 8429, Cook County, Illinois","B01001_001",2479,302
"6527","17031842900","Census Tract 8429, Cook County, Illinois","B02001_002",350,184
"6528","17031842900","Census Tract 8429, Cook County, Illinois","B17007_002",196,78
"6529","17031842900","Census Tract 8429, Cook County, Illinois","B19013_001",19429,5043
"6530","17031842900","Census Tract 8429, Cook County, Illinois","B23006_023",191,109
"6531","17031843000","Census Tract 8430, Cook County, Illinois","B01001_001",2533,296
